timestamp,open,high,low,close,volume
2023-07-24,1.11213,1.1147,1.10603,1.10641,67541
2023-07-25,1.10636,1.10869,1.10206,1.10497,60015
2023-07-26,1.105,1.11065,1.10378,1.10852,76916
2023-07-27,1.10856,1.11497,1.09659,1.09765,110742
2023-07-28,1.09762,1.10477,1.09437,1.10141,106941
2023-07-31,1.1023,1.10459,1.09932,1.09964,63873
2023-08-01,1.09966,1.10029,1.09525,1.09842,63981
2023-08-02,1.09816,1.10187,1.09178,1.09379,77015
2023-08-03,1.09371,1.09628,1.09124,1.0948,80559
2023-08-04,1.0949,1.10421,1.09293,1.10055,78356
2023-08-07,1.10111,1.1016,1.09655,1.10021,52824
2023-08-08,1.10026,1.10112,1.09292,1.09556,61011
2023-08-09,1.09556,1.09954,1.09445,1.09734,49227
2023-08-10,1.09739,1.10653,1.09651,1.09805,92544
2023-08-11,1.09799,1.10049,1.0943100000000001,1.09451,66144
2023-08-14,1.0949200000000001,1.09602,1.08744,1.09052,70515
2023-08-15,1.09028,1.09525,1.08967,1.09043,86676
2023-08-16,1.09042,1.09346,1.08716,1.08788,69353
2023-08-17,1.08789,1.09185,1.08561,1.08717,91669
2023-08-18,1.08716,1.08938,1.08451,1.08696,83896
2023-08-21,1.08671,1.09137,1.08634,1.08949,75631
2023-08-22,1.08949,1.09305,1.08329,1.08452,75116
2023-08-23,1.08448,1.08715,1.08026,1.08627,78253
2023-08-24,1.08631,1.08767,1.0805,1.08096,60671
2023-08-25,1.08086,1.0842,1.07656,1.07944,86091
2023-08-28,1.07958,1.08223,1.07928,1.08182,52427
2023-08-29,1.08186,1.0892,1.07822,1.08793,80309
2023-08-30,1.08796,1.09455,1.08551,1.09227,85044
2023-08-31,1.09228,1.09394,1.08353,1.08427,88395
2023-09-01,1.08428,1.08818,1.07715,1.07728,103994
2023-09-04,1.07738,1.08089,1.07712,1.07934,35955
2023-09-05,1.07961,1.07983,1.07062,1.07209,85366
2023-09-06,1.0722,1.07489,1.07024,1.07268,83401
2023-09-07,1.07233,1.07318,1.06861,1.06948,72783
2023-09-08,1.06965,1.0743800000000001,1.06924,1.06993,69538
2023-09-11,1.07147,1.07594,1.0698,1.075,65836
2023-09-12,1.07427,1.07688,1.07055,1.07529,61037
2023-09-13,1.07538,1.07647,1.07107,1.07283,87189
2023-09-14,1.07281,1.07522,1.06319,1.0642,100373
2023-09-15,1.06426,1.06879,1.06314,1.06591,72822
2023-09-18,1.06587,1.06989,1.06546,1.06907,53916
2023-09-19,1.06913,1.07181,1.06691,1.0679,57943
2023-09-20,1.06775,1.0737,1.06501,1.06608,80266
2023-09-21,1.06597,1.06736,1.06164,1.06604,89987
2023-09-22,1.0658,1.06718,1.06149,1.0642800000000001,51569
2023-09-25,1.06498,1.06552,1.05753,1.05919,35702
2023-09-26,1.05928,1.06091,1.05618,1.05719,38537
2023-09-27,1.05682,1.0574,1.04881,1.05015,47779
2023-09-28,1.05009,1.0579,1.04909,1.0564,58724
2023-09-29,1.05646,1.0617,1.05544,1.05735,57689
2023-10-02,1.05651,1.05917,1.04768,1.04768,52023
2023-10-03,1.0477,1.04934,1.0448,1.04655,68335
2023-10-04,1.04665,1.05323,1.04514,1.05037,57780
2023-10-05,1.05061,1.05517,1.05002,1.05489,79048
2023-10-06,1.05399,1.06002,1.04822,1.05852,92710
2023-10-09,1.05491,1.05744,1.05196,1.05657,78178
2023-10-10,1.05605,1.06199,1.05545,1.06052,89212
2023-10-11,1.05952,1.06348,1.05809,1.06182,90049
2023-10-12,1.06198,1.06398,1.05258,1.05272,92478
2023-10-13,1.0528,1.05586,1.04954,1.0507,79019
2023-10-16,1.05084,1.05627,1.05023,1.05592,63448
2023-10-17,1.05599,1.05947,1.05327,1.05769,73521
2023-10-18,1.05765,1.0594,1.05229,1.05354,69966
2023-10-19,1.05363,1.06164,1.05281,1.05814,96807
2023-10-20,1.05795,1.06033,1.05647,1.05931,65699
2023-10-23,1.05918,1.06778,1.05714,1.06693,67580
2023-10-24,1.06686,1.06947,1.05829,1.05886,74478
2023-10-25,1.05895,1.06065,1.05653,1.05664,70244
2023-10-26,1.05668,1.0569,1.05218,1.05615,75095
2023-10-27,1.05564,1.05969,1.05353,1.0564,65534
2023-10-30,1.05647,1.0625,1.0547,1.0614,55419
2023-10-31,1.0614,1.06749,1.05575,1.05752,84404
2023-11-01,1.05769,1.05804,1.05166,1.05687,96115
2023-11-02,1.05683,1.06675,1.05683,1.062,73975
2023-11-03,1.062,1.07466,1.06145,1.07292,79024
2023-11-06,1.07215,1.07561,1.07157,1.07168,42421
2023-11-07,1.07172,1.07221,1.0664,1.06993,44696
2023-11-08,1.06992,1.07159,1.06593,1.07083,42016
2023-11-09,1.0706,1.07253,1.06599,1.06674,53055
2023-11-10,1.06674,1.06926,1.0656,1.06845,52644
2023-11-13,1.06751,1.0706,1.06648,1.06981,47554
2023-11-14,1.06916,1.08872,1.06916,1.08782,79728
2023-11-15,1.08784,1.08855,1.08314,1.08461,73551
2023-11-16,1.08462,1.0895299999999999,1.08299,1.08513,54528
2023-11-17,1.08519,1.09137,1.08247,1.09128,49504
2023-11-20,1.09008,1.09517,1.08973,1.09396,45170
2023-11-21,1.09398,1.09649,1.09313,1.09435,37027
